algorithm,n_weapons,n_targets,value,time_sec,iterations,extra,category,instance_id,instance_file
GA_Modified,150,100,222.69142856087294,60.00622809998458,3801,improvement_pct=0.0000,medium_rich,20,instance_020.json
MMR_Original,250,250,1448.7257422542539,0.2773970999987796,250,,large_balanced,1,instance_001.json
MMR_Modified,250,250,1446.7894676711906,0.6617887000029441,5,improvement_pct=0.1337,large_balanced,1,instance_001.json
GA_Original,250,250,2405.8985881265357,60.03493809999782,1337,,large_balanced,1,instance_001.json
GA_Modified,250,250,1448.2544540097067,60.019186899997294,1483,improvement_pct=0.0325,large_balanced,1,instance_001.json
MMR_Original,250,250,1478.8052674858748,0.27837539999745786,250,,large_balanced,2,instance_002.json
MMR_Modified,250,250,1476.2546895122446,0.5704989999940153,4,improvement_pct=0.1725,large_balanced,2,instance_002.json
GA_Original,250,250,2348.1641322755977,60.0362208999868,1328,,large_balanced,2,instance_002.json
GA_Modified,250,250,1478.8052674858748,624.4204480999906,75,improvement_pct=0.0000,large_balanced,2,instance_002.json
MMR_Original,250,250,1531.2980034783611,0.8199052000127267,250,,large_balanced,3,instance_003.json
MMR_Modified,250,250,1527.3401535659775,1.3519442999968305,4,improvement_pct=0.2585,large_balanced,3,instance_003.json
GA_Original,250,250,2629.4530461448617,60.03637760001584,1179,,large_balanced,3,instance_003.json
GA_Modified,250,250,1531.2980034783611,60.178759800008265,814,improvement_pct=0.0000,large_balanced,3,instance_003.json
MMR_Original,250,250,1491.0062834387236,1.1219731000019237,250,,large_balanced,4,instance_004.json
MMR_Modified,250,250,1486.907313822617,2.1588864999939688,4,improvement_pct=0.2749,large_balanced,4,instance_004.json
GA_Original,250,250,2470.3721639186465,60.00742650000029,887,,large_balanced,4,instance_004.json
GA_Modified,250,250,1491.0062834387236,60.00863389999722,1462,improvement_pct=0.0000,large_balanced,4,instance_004.json
MMR_Original,250,250,1471.0958478912032,0.41789429998607375,250,,large_balanced,5,instance_005.json
MMR_Modified,250,250,1470.0441261651858,0.7701561000139918,4,improvement_pct=0.0715,large_balanced,5,instance_005.json
GA_Original,250,250,2414.5381401798245,60.02029479999328,1354,,large_balanced,5,instance_005.json
GA_Modified,250,250,1471.0958478912032,60.03725199998007,1465,improvement_pct=0.0000,large_balanced,5,instance_005.json
MMR_Original,250,250,1499.6318461735123,0.41866520000621676,250,,large_balanced,6,instance_006.json
MMR_Modified,250,250,1498.9922830584649,0.8701780999836046,4,improvement_pct=0.0426,large_balanced,6,instance_006.json
GA_Original,250,250,2535.606351883935,60.006099299993366,1350,,large_balanced,6,instance_006.json
GA_Modified,250,250,1499.6318461735123,60.041360600007465,1456,improvement_pct=0.0000,large_balanced,6,instance_006.json
MMR_Original,250,250,1425.9699855414278,0.3056569999898784,250,,large_balanced,7,instance_007.json
MMR_Modified,250,250,1425.0355978880998,0.6488899999822024,5,improvement_pct=0.0655,large_balanced,7,instance_007.json
GA_Original,250,250,2335.2940108909024,60.0540160999808,1343,,large_balanced,7,instance_007.json
GA_Modified,250,250,1425.7974167371585,60.028281600010814,1465,improvement_pct=0.0121,large_balanced,7,instance_007.json
MMR_Original,250,250,1449.2810326175022,0.28471010000794195,250,,large_balanced,8,instance_008.json
MMR_Modified,250,250,1447.0714685567382,0.5617548000009265,4,improvement_pct=0.1525,large_balanced,8,instance_008.json
GA_Original,250,250,2387.853522564773,60.02597849999438,1339,,large_balanced,8,instance_008.json
GA_Modified,250,250,1449.2810326175022,60.02192699999432,1473,improvement_pct=0.0000,large_balanced,8,instance_008.json
MMR_Original,250,250,1507.991625237491,0.283472500013886,250,,large_balanced,9,instance_009.json
MMR_Modified,250,250,1505.5601412233298,0.5678125999984331,4,improvement_pct=0.1612,large_balanced,9,instance_009.json
GA_Original,250,250,2658.4394629439175,60.015192499995464,1326,,large_balanced,9,instance_009.json
GA_Modified,250,250,1507.991625237491,60.01823779998813,1488,improvement_pct=0.0000,large_balanced,9,instance_009.json
MMR_Original,250,250,1501.9511724343888,0.2819889000093099,250,,large_balanced,10,instance_010.json
MMR_Modified,250,250,1500.5286882264086,0.6431830999790691,4,improvement_pct=0.0947,large_balanced,10,instance_010.json
GA_Original,250,250,2526.8068583162944,60.01605869998457,1321,,large_balanced,10,instance_010.json
GA_Modified,250,250,1501.9511724343888,60.02731330000097,1476,improvement_pct=0.0000,large_balanced,10,instance_010.json
MMR_Original,250,250,1498.1466109463136,0.42596120000234805,250,,large_balanced,11,instance_011.json
MMR_Modified,250,250,1497.8326516138436,0.9158016000001226,3,improvement_pct=0.0210,large_balanced,11,instance_011.json
GA_Original,250,250,2476.9212480242377,60.03619020001497,1354,,large_balanced,11,instance_011.json
GA_Modified,250,250,1498.1466109463136,60.01087440000265,1451,improvement_pct=0.0000,large_balanced,11,instance_011.json
MMR_Original,250,250,1489.4605490158187,0.2795132999890484,250,,large_balanced,12,instance_012.json
MMR_Modified,250,250,1485.010212274946,0.6334480000077747,6,improvement_pct=0.2988,large_balanced,12,instance_012.json
GA_Original,250,250,2459.9452825894455,60.010099500010256,1345,,large_balanced,12,instance_012.json
GA_Modified,250,250,1487.7940096498914,60.01477540002088,1471,improvement_pct=0.1119,large_balanced,12,instance_012.json
MMR_Original,250,250,1492.0039688145082,0.2818851000047289,250,,large_balanced,13,instance_013.json
MMR_Modified,250,250,1491.4010979991158,0.6078164999780711,5,improvement_pct=0.0404,large_balanced,13,instance_013.json
GA_Original,250,250,2368.325013899374,60.0126036000147,1324,,large_balanced,13,instance_013.json
GA_Modified,250,250,1491.9268074321997,60.018971100013005,1488,improvement_pct=0.0052,large_balanced,13,instance_013.json
MMR_Original,250,250,1388.3755413988567,0.28089610001188703,250,,large_balanced,14,instance_014.json
MMR_Modified,250,250,1386.786615575856,0.9729071999900043,6,improvement_pct=0.1144,large_balanced,14,instance_014.json
GA_Original,250,250,2523.2549455958365,119.76389070000732,486,,large_balanced,14,instance_014.json
GA_Modified,250,250,1388.0543647197653,60.02623059999314,899,improvement_pct=0.0231,large_balanced,14,instance_014.json
MMR_Original,250,250,1495.8707976603698,0.4822019999846816,250,,large_balanced,15,instance_015.json
MMR_Modified,250,250,1495.1621226477967,1.0197297999984585,4,improvement_pct=0.0474,large_balanced,15,instance_015.json
GA_Original,250,250,2509.0161600736697,60.02888490000623,875,,large_balanced,15,instance_015.json
GA_Modified,250,250,1495.8707976603698,60.024213800003054,946,improvement_pct=0.0000,large_balanced,15,instance_015.json
MMR_Original,250,250,1487.4286396046846,0.4839274999976624,250,,large_balanced,16,instance_016.json
MMR_Modified,250,250,1486.9423282924813,0.9976303000003099,4,improvement_pct=0.0327,large_balanced,16,instance_016.json
GA_Original,250,250,2647.382077836779,60.03643489998649,862,,large_balanced,16,instance_016.json
GA_Modified,250,250,1487.4286396046846,60.082744799990905,491,improvement_pct=0.0000,large_balanced,16,instance_016.json
MMR_Original,250,250,1468.8006230634717,1.0487942000036128,250,,large_balanced,17,instance_017.json
MMR_Modified,250,250,1467.1178464825475,2.3761939000105485,5,improvement_pct=0.1146,large_balanced,17,instance_017.json
GA_Original,250,250,2714.738993465205,60.00573289999738,403,,large_balanced,17,instance_017.json
GA_Modified,250,250,1468.8006230634717,60.00083999999333,420,improvement_pct=0.0000,large_balanced,17,instance_017.json
MMR_Original,250,250,1414.4912528188318,0.9919792000146117,250,,large_balanced,18,instance_018.json
MMR_Modified,250,250,1411.5801110148655,2.2808006999839563,5,improvement_pct=0.2058,large_balanced,18,instance_018.json
GA_Original,250,250,2391.4682691247094,60.027622900001006,395,,large_balanced,18,instance_018.json
GA_Modified,250,250,1414.4912528188318,60.06568169998354,428,improvement_pct=0.0000,large_balanced,18,instance_018.json
MMR_Original,250,250,1503.8827132397394,1.0215309000050183,250,,large_balanced,19,instance_019.json
MMR_Modified,250,250,1500.8477924073713,2.201591399993049,5,improvement_pct=0.2018,large_balanced,19,instance_019.json
GA_Original,250,250,2715.8310033491784,60.136752499995055,400,,large_balanced,19,instance_019.json
GA_Modified,250,250,1503.8827132397394,1122.2112084999972,74,improvement_pct=0.0000,large_balanced,19,instance_019.json
MMR_Original,250,250,1448.0660348824356,1.2016646999982186,250,,large_balanced,20,instance_020.json
MMR_Modified,250,250,1445.5584062778448,2.4832591000013053,5,improvement_pct=0.1732,large_balanced,20,instance_020.json
GA_Original,250,250,7273.656373568421,4034.4629255000036,3,,large_balanced,20,instance_020.json
GA_Modified,250,250,1446.930617205144,60.00037870000233,732,improvement_pct=0.0784,large_balanced,20,instance_020.json
MMR_Original,125,250,5265.745695547129,0.12503369999467395,125,,large_scarce,1,instance_001.json
MMR_Modified,125,250,5257.981301903255,0.2662698999920394,4,improvement_pct=0.1475,large_scarce,1,instance_001.json
GA_Original,125,250,6029.893840633888,60.00938890001271,1530,,large_scarce,1,instance_001.json
GA_Modified,125,250,5258.881777816233,60.039563800004544,1474,improvement_pct=0.1304,large_scarce,1,instance_001.json
MMR_Original,125,250,5110.91137760377,0.12318550000782125,125,,large_scarce,2,instance_002.json
MMR_Modified,125,250,5105.000022238625,0.26133670000126585,4,improvement_pct=0.1157,large_scarce,2,instance_002.json
GA_Original,125,250,5935.19195059958,60.03355079999892,1444,,large_scarce,2,instance_002.json
GA_Modified,125,250,5110.91137760377,60.0335969000007,1151,improvement_pct=0.0000,large_scarce,2,instance_002.json
MMR_Original,125,250,5049.75152618084,0.28560899998410605,125,,large_scarce,3,instance_003.json
MMR_Modified,125,250,5041.251962442224,0.5704878999968059,4,improvement_pct=0.1683,large_scarce,3,instance_003.json
GA_Original,125,250,5962.740618543802,60.01337030000286,684,,large_scarce,3,instance_003.json
GA_Modified,125,250,5049.75152618084,60.015580700011924,648,improvement_pct=0.0000,large_scarce,3,instance_003.json
MMR_Original,125,250,5027.768724301652,0.24330399997415952,125,,large_scarce,4,instance_004.json
MMR_Modified,125,250,5025.240896141505,0.6018637000233866,4,improvement_pct=0.0503,large_scarce,4,instance_004.json
GA_Original,125,250,5973.614568934024,60.005280000012135,682,,large_scarce,4,instance_004.json
GA_Modified,125,250,5027.768724301652,60.055514200008474,653,improvement_pct=0.0000,large_scarce,4,instance_004.json
MMR_Original,125,250,5744.883879836895,0.24879169999621809,125,,large_scarce,5,instance_005.json
MMR_Modified,125,250,5735.330260175054,0.5979548000032082,4,improvement_pct=0.1663,large_scarce,5,instance_005.json
GA_Original,125,250,6494.41338023044,60.04992759999004,688,,large_scarce,5,instance_005.json
GA_Modified,125,250,5744.883879836895,1469.3931174000027,445,improvement_pct=0.0000,large_scarce,5,instance_005.json
MMR_Original,125,250,5474.681050039236,0.36756149999564514,125,,large_scarce,6,instance_006.json
MMR_Modified,125,250,5466.167654856913,0.6645366000011563,4,improvement_pct=0.1555,large_scarce,6,instance_006.json
GA_Original,125,250,8366.560254264592,9560.781267299986,30,,large_scarce,6,instance_006.json
GA_Modified,125,250,5474.681050039236,60.02657580000232,1381,improvement_pct=0.0000,large_scarce,6,instance_006.json
MMR_Original,125,250,5063.398003050846,0.11384340000222437,125,,large_scarce,7,instance_007.json
MMR_Modified,125,250,5059.185879280391,0.24463190001551993,4,improvement_pct=0.0832,large_scarce,7,instance_007.json
GA_Original,125,250,5855.624001196235,60.04987839999376,1068,,large_scarce,7,instance_007.json
GA_Modified,125,250,5063.398003050846,60.02334929999779,1794,improvement_pct=0.0000,large_scarce,7,instance_007.json
MMR_Original,125,250,5118.332846471128,0.09004969999659806,125,,large_scarce,8,instance_008.json
MMR_Modified,125,250,5113.256829193871,0.1906081999768503,4,improvement_pct=0.0992,large_scarce,8,instance_008.json
GA_Original,125,250,5842.639762302827,60.02403480000794,2244,,large_scarce,8,instance_008.json
GA_Modified,125,250,5118.332846471128,60.01227370000561,2217,improvement_pct=0.0000,large_scarce,8,instance_008.json
MMR_Original,125,250,5441.611734817258,0.09033710000221618,125,,large_scarce,9,instance_009.json
MMR_Modified,125,250,5435.0278646651095,0.18931050001992844,4,improvement_pct=0.1210,large_scarce,9,instance_009.json
GA_Original,125,250,6152.653370353651,60.00302790000569,2247,,large_scarce,9,instance_009.json
GA_Modified,125,250,5441.611734817258,60.017446699988795,2218,improvement_pct=0.0000,large_scarce,9,instance_009.json
MMR_Original,125,250,4826.735446450751,0.08987660001730546,125,,large_scarce,10,instance_010.json
MMR_Modified,125,250,4822.702524191658,0.18332069998723455,4,improvement_pct=0.0836,large_scarce,10,instance_010.json
GA_Original,125,250,5467.752852863257,60.01969209997333,2238,,large_scarce,10,instance_010.json
GA_Modified,125,250,4826.735446450751,60.02082299999893,2229,improvement_pct=0.0000,large_scarce,10,instance_010.json
MMR_Original,125,250,4947.953400705853,0.0999541999772191,125,,large_scarce,11,instance_011.json
MMR_Modified,125,250,4941.99428086189,0.18903270000009798,4,improvement_pct=0.1204,large_scarce,11,instance_011.json
GA_Original,125,250,5632.649758084272,60.01277210001717,2246,,large_scarce,11,instance_011.json
GA_Modified,125,250,4947.953400705853,60.02247319999151,2224,improvement_pct=0.0000,large_scarce,11,instance_011.json
MMR_Original,125,250,5214.4092137733505,0.0903272999858018,125,,large_scarce,12,instance_012.json
MMR_Modified,125,250,5207.641578795602,0.18677599998773076,4,improvement_pct=0.1298,large_scarce,12,instance_012.json
GA_Original,125,250,5953.28122333378,60.01010659997701,2225,,large_scarce,12,instance_012.json
GA_Modified,125,250,5214.4092137733505,60.01912810001522,2220,improvement_pct=0.0000,large_scarce,12,instance_012.json
MMR_Original,125,250,4779.884793849194,0.08835589999216609,125,,large_scarce,13,instance_013.json
MMR_Modified,125,250,4777.737785553155,0.19512570000370033,4,improvement_pct=0.0449,large_scarce,13,instance_013.json
GA_Original,125,250,5539.272192230329,60.0134415999928,2251,,large_scarce,13,instance_013.json
GA_Modified,125,250,4779.884793849194,60.023608499992406,2225,improvement_pct=0.0000,large_scarce,13,instance_013.json
MMR_Original,125,250,5293.477549277136,0.08964749998995103,125,,large_scarce,14,instance_014.json
MMR_Modified,125,250,5289.833223339496,0.18767069999012165,4,improvement_pct=0.0688,large_scarce,14,instance_014.json
GA_Original,125,250,6007.830423909301,60.00698450001073,2244,,large_scarce,14,instance_014.json
GA_Modified,125,250,5293.477549277136,60.023187399987364,2197,improvement_pct=0.0000,large_scarce,14,instance_014.json
MMR_Original,125,250,4909.806053728131,0.09045289998175576,125,,large_scarce,15,instance_015.json
MMR_Modified,125,250,4904.782161248689,0.18390100001124665,4,improvement_pct=0.1023,large_scarce,15,instance_015.json
GA_Original,125,250,5660.756853025043,60.028047500003595,2244,,large_scarce,15,instance_015.json
GA_Modified,125,250,4909.806053728131,60.0199460000149,2225,improvement_pct=0.0000,large_scarce,15,instance_015.json
MMR_Original,125,250,5132.800222044647,0.09126000001560897,125,,large_scarce,16,instance_016.json
MMR_Modified,125,250,5130.466405780453,0.19311419999576174,4,improvement_pct=0.0455,large_scarce,16,instance_016.json
GA_Original,125,250,5936.189016430367,60.02566369998385,2253,,large_scarce,16,instance_016.json
GA_Modified,125,250,5132.800222044647,60.00346300000092,2216,improvement_pct=0.0000,large_scarce,16,instance_016.json
MMR_Original,125,250,5309.934510960491,0.09408760000951588,125,,large_scarce,17,instance_017.json
MMR_Modified,125,250,5308.630119531454,0.1962282000167761,4,improvement_pct=0.0246,large_scarce,17,instance_017.json
GA_Original,125,250,6107.015241020874,60.00890679997974,2247,,large_scarce,17,instance_017.json
GA_Modified,125,250,5309.934510960491,60.00783099999535,2228,improvement_pct=0.0000,large_scarce,17,instance_017.json
MMR_Original,125,250,5148.413505427844,0.12923740001861006,125,,large_scarce,18,instance_018.json
MMR_Modified,125,250,5145.555599851502,0.18742630002088845,4,improvement_pct=0.0555,large_scarce,18,instance_018.json
GA_Original,125,250,5846.422176856768,60.018648800003575,2248,,large_scarce,18,instance_018.json
GA_Modified,125,250,5148.413505427844,60.02088590001222,2223,improvement_pct=0.0000,large_scarce,18,instance_018.json
MMR_Original,125,250,5417.017326335275,0.08949349998147227,125,,large_scarce,19,instance_019.json
MMR_Modified,125,250,5411.959617217748,0.18873220001114532,4,improvement_pct=0.0934,large_scarce,19,instance_019.json
GA_Original,125,250,6097.040401800093,60.01914150000084,2248,,large_scarce,19,instance_019.json
GA_Modified,125,250,5417.017326335275,60.002173699991545,2226,improvement_pct=0.0000,large_scarce,19,instance_019.json
MMR_Original,125,250,5109.440093753699,0.08946980000473559,125,,large_scarce,20,instance_020.json
MMR_Modified,125,250,5093.891353159607,0.19250830000964925,4,improvement_pct=0.3043,large_scarce,20,instance_020.json
GA_Original,125,250,5799.555551788438,60.01437029999215,2247,,large_scarce,20,instance_020.json
GA_Modified,125,250,5109.440093753699,60.027154300012626,2225,improvement_pct=0.0000,large_scarce,20,instance_020.json
MMR_Original,375,250,509.7373447270042,0.7569787999964319,375,,large_rich,1,instance_001.json
MMR_Modified,375,250,509.2436280893841,1.5464669999782927,4,improvement_pct=0.0969,large_rich,1,instance_001.json
GA_Original,375,250,1120.8614777534985,60.06710449999082,620,,large_rich,1,instance_001.json
GA_Modified,375,250,509.7373447270042,60.02043830000912,715,improvement_pct=0.0000,large_rich,1,instance_001.json
MMR_Original,375,250,552.8173313478334,0.7589990000124089,375,,large_rich,2,instance_002.json
MMR_Modified,375,250,552.0851815119928,1.5207290000107605,4,improvement_pct=0.1324,large_rich,2,instance_002.json
GA_Original,375,250,1213.5251465051763,60.03926859999774,622,,large_rich,2,instance_002.json
GA_Modified,375,250,552.8173313478334,60.0113008999906,718,improvement_pct=0.0000,large_rich,2,instance_002.json
MMR_Original,375,250,571.196044689947,0.7566124000004493,375,,large_rich,3,instance_003.json
MMR_Modified,375,250,570.012814042162,1.626171100011561,5,improvement_pct=0.2071,large_rich,3,instance_003.json
GA_Original,375,250,1173.9759362989414,60.03631460000179,622,,large_rich,3,instance_003.json
GA_Modified,375,250,570.4241339365442,60.0714566000097,721,improvement_pct=0.1351,large_rich,3,instance_003.json
MMR_Original,375,250,561.1459475168373,0.7565070999844465,375,,large_rich,4,instance_004.json
MMR_Modified,375,250,560.6876616368407,1.5521486999932677,4,improvement_pct=0.0817,large_rich,4,instance_004.json
GA_Original,375,250,1278.2045063341454,60.05562319999444,619,,large_rich,4,instance_004.json
GA_Modified,375,250,561.1459475168373,60.07349549999344,719,improvement_pct=0.0000,large_rich,4,instance_004.json
MMR_Original,375,250,573.8247481978541,0.7652447000145912,375,,large_rich,5,instance_005.json
MMR_Modified,375,250,573.5580150521862,1.5186593999969773,4,improvement_pct=0.0465,large_rich,5,instance_005.json
GA_Original,375,250,1210.246708233023,60.059604499983834,622,,large_rich,5,instance_005.json
GA_Modified,375,250,573.8247481978541,60.021213500003796,720,improvement_pct=0.0000,large_rich,5,instance_005.json
MMR_Original,375,250,538.1712472077177,0.7734626999881584,375,,large_rich,6,instance_006.json
MMR_Modified,375,250,537.9979630747113,1.534944400016684,4,improvement_pct=0.0322,large_rich,6,instance_006.json
GA_Original,375,250,1142.521932094352,60.0046325000003,621,,large_rich,6,instance_006.json
GA_Modified,375,250,538.1712472077177,60.03490469997632,719,improvement_pct=0.0000,large_rich,6,instance_006.json
MMR_Original,375,250,548.725316445465,0.7660294000233989,375,,large_rich,7,instance_007.json
MMR_Modified,375,250,548.3158784061204,1.5266791000030935,4,improvement_pct=0.0746,large_rich,7,instance_007.json
GA_Original,375,250,1247.3962649820412,60.05468689999543,618,,large_rich,7,instance_007.json
GA_Modified,375,250,548.725316445465,60.05239250001614,721,improvement_pct=0.0000,large_rich,7,instance_007.json
MMR_Original,375,250,494.64233345957746,0.7598381999996491,375,,large_rich,8,instance_008.json
MMR_Modified,375,250,493.32600346353104,1.5249082999944221,4,improvement_pct=0.2661,large_rich,8,instance_008.json
GA_Original,375,250,1121.5568309734879,60.00131380002131,621,,large_rich,8,instance_008.json
GA_Modified,375,250,494.64233345957746,60.01392210001359,718,improvement_pct=0.0000,large_rich,8,instance_008.json
MMR_Original,375,250,550.2180785426126,0.7749774999974761,375,,large_rich,9,instance_009.json
MMR_Modified,375,250,548.6463007818877,1.6460438999929465,6,improvement_pct=0.2857,large_rich,9,instance_009.json
GA_Original,375,250,1157.5022661992834,60.012582600000314,621,,large_rich,9,instance_009.json
GA_Modified,375,250,549.8084042313005,60.0241622000176,721,improvement_pct=0.0745,large_rich,9,instance_009.json
MMR_Original,375,250,545.5062455110112,0.7573313000029884,375,,large_rich,10,instance_010.json
MMR_Modified,375,250,544.9185594462189,1.6030679999967106,5,improvement_pct=0.1077,large_rich,10,instance_010.json
GA_Original,375,250,1189.78079742681,60.03780409999308,621,,large_rich,10,instance_010.json
GA_Modified,375,250,545.4809608816927,60.037658999994164,722,improvement_pct=0.0046,large_rich,10,instance_010.json
MMR_Original,375,250,555.720114596207,0.7682106999855023,375,,large_rich,11,instance_011.json
MMR_Modified,375,250,555.1882890484627,1.5215709999902174,4,improvement_pct=0.0957,large_rich,11,instance_011.json
GA_Original,375,250,1232.1237823373724,60.05919899998116,599,,large_rich,11,instance_011.json
GA_Modified,375,250,555.720114596207,60.00406989999465,874,improvement_pct=0.0000,large_rich,11,instance_011.json
MMR_Original,375,250,510.31681341445176,0.6291600000113249,375,,large_rich,12,instance_012.json
MMR_Modified,375,250,509.06608652261065,1.2920649999869056,5,improvement_pct=0.2451,large_rich,12,instance_012.json
GA_Original,375,250,1080.528740649966,60.00766939998721,756,,large_rich,12,instance_012.json
GA_Modified,375,250,509.81378033250076,60.053080800018506,878,improvement_pct=0.0986,large_rich,12,instance_012.json
MMR_Original,375,250,606.0073978216412,0.6243708000110928,375,,large_rich,13,instance_013.json
MMR_Modified,375,250,605.6115938155259,1.3167632999829948,5,improvement_pct=0.0653,large_rich,13,instance_013.json
GA_Original,375,250,1258.6516340231844,60.07671119997394,757,,large_rich,13,instance_013.json
GA_Modified,375,250,605.9675542248591,60.013676700007636,529,improvement_pct=0.0066,large_rich,13,instance_013.json
MMR_Original,375,250,556.3740057372678,0.6942377000232227,375,,large_rich,14,instance_014.json
MMR_Modified,375,250,556.0782878732525,2.097956499987049,6,improvement_pct=0.0532,large_rich,14,instance_014.json
GA_Original,375,250,1106.1912529032084,60.06011869999929,616,,large_rich,14,instance_014.json
GA_Modified,375,250,556.2004098143822,60.00114810001105,705,improvement_pct=0.0312,large_rich,14,instance_014.json
MMR_Original,375,250,554.6043010744111,0.7594971999933477,375,,large_rich,15,instance_015.json
MMR_Modified,375,250,553.4823926790081,1.598070399981225,5,improvement_pct=0.2023,large_rich,15,instance_015.json
GA_Original,375,250,1234.4399419526057,60.00025139999343,612,,large_rich,15,instance_015.json
GA_Modified,375,250,553.9781815663264,60.076430599991,711,improvement_pct=0.1129,large_rich,15,instance_015.json
MMR_Original,375,250,549.3758626308525,0.7663610000163317,375,,large_rich,16,instance_016.json
MMR_Modified,375,250,547.3422471072942,1.5298915000166744,4,improvement_pct=0.3702,large_rich,16,instance_016.json
GA_Original,375,250,1217.8356469758698,60.06597130000591,612,,large_rich,16,instance_016.json
GA_Modified,375,250,549.3758626308525,60.05443300001207,705,improvement_pct=0.0000,large_rich,16,instance_016.json
MMR_Original,375,250,523.3961637993973,0.7695345999964047,375,,large_rich,17,instance_017.json
MMR_Modified,375,250,523.2414620422484,1.5527393000083975,4,improvement_pct=0.0296,large_rich,17,instance_017.json
GA_Original,375,250,1134.6164843046256,60.009501399996225,616,,large_rich,17,instance_017.json
GA_Modified,375,250,523.3961637993973,60.04025919997366,711,improvement_pct=0.0000,large_rich,17,instance_017.json
MMR_Original,375,250,530.3103312194821,0.7638903000042774,375,,large_rich,18,instance_018.json
MMR_Modified,375,250,529.1219290455293,1.6079459000029601,5,improvement_pct=0.2241,large_rich,18,instance_018.json
GA_Original,375,250,1119.0754654294537,60.08451650000643,615,,large_rich,18,instance_018.json
GA_Modified,375,250,530.0614681625593,60.057969399989815,708,improvement_pct=0.0469,large_rich,18,instance_018.json
MMR_Original,375,250,596.648525731484,0.7717097999993712,375,,large_rich,19,instance_019.json
MMR_Modified,375,250,595.6355612315609,1.663903200009372,5,improvement_pct=0.1698,large_rich,19,instance_019.json
GA_Original,375,250,1279.0688997428415,60.058496200013906,577,,large_rich,19,instance_019.json
GA_Modified,375,250,595.8609113221816,60.04654130002018,796,improvement_pct=0.1320,large_rich,19,instance_019.json
MMR_Original,375,250,558.4947976817198,0.7843351999763399,375,,large_rich,20,instance_020.json
MMR_Modified,375,250,557.8749950265507,1.5568459000205621,4,improvement_pct=0.1110,large_rich,20,instance_020.json
GA_Original,375,250,1234.5409477899186,60.05249149998417,611,,large_rich,20,instance_020.json
GA_Modified,375,250,558.4947976817198,60.01838550000684,707,improvement_pct=0.0000,large_rich,20,instance_020.json
